record_id,species_code,species,trait_code,main_source,original_sources,norm_value,best,lower,upper,match_type
164995,3785,Acacia gunnii,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165046,8788,Hypochaeris radicata,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
174796,8788,Hypochaeris radicata,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165077,6157,Stylidium graminifolium,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
183760,6157,Stylidium graminifolium,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165017,14308,Rytidosperma erianthum,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165018,14314,Rytidosperma pallidum,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
183047,14314,Rytidosperma pallidum,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165019,14316,Rytidosperma pilosum,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
183056,14316,Rytidosperma pilosum,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165024,4898,Dichelachne micrantha,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
166647,4898,Dichelachne micrantha,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165037,3247,Gonocarpus tetragynus,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
171733,3247,Gonocarpus tetragynus,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
163845,8562,Chrysocephalum semipapposum,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165040,8562,Chrysocephalum semipapposum,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165005,11228,Cyanicula caerulea,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165885,11228,Cyanicula caerulea,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
168748,7952,Epilobium billardiereanum subsp. cinereum,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
171347,9201,Genoplesium rufum,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
178009,8802,Lomandra multiflora subsp. multiflora,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
77408,1550,Lactuca serriola,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93629,1550,Lactuca serriola,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77409,1675,Senecio quadridentatus,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93630,1675,Senecio quadridentatus,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77411,1689,Sonchus asper,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93632,1689,Sonchus asper,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77398,1391,Chondrilla juncea,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93619,1391,Chondrilla juncea,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77402,5860,Exocarpos cupressiformis,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",animal-unspec.,NA,NA,NA,partial
93623,5860,Exocarpos cupressiformis,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",animal-unspec.,NA,NA,NA,partial
77403,9904,Euchiton involucratus,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93624,9904,Euchiton involucratus,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77406,1540,Hypochaeris glabra,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93627,1540,Hypochaeris glabra,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
77407,8788,Hypochaeris radicata,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
93628,8788,Hypochaeris radicata,disp1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",wind-unspec.,NA,NA,NA,partial
