"dcterms_rightsHolder","dcterms_rights","dcterms_language","dcterms_type","dcterms_modified","dcterms_available","speciesID","taxonRank","kingdomID","kingdom","classID","class","orderID","order","familyID","family","sortOrder","genusID","genus","parentSpeciesID","specificEpithet","infraspecificEpithet","scientificNameAuthorship","scientificNameID","speciesCode_Synonym","scientificName","scientificNameHTML","vernacularName","otherVernacularNames","taxonID","currentScientificNameCode","currentScientificName","currentVernacularName","isCurrent","generalTypeID","generalType","establishmentMeans","primaryGrowthForm","primaryGrowthFormGroup","secondaryGrowthForms","secondaryGrowthFormGroups","stateConservation","protectedInNSW","sensitivityClass","TSProfileID","countryConservation","highThreatWeed","widelyCultivatedNativeSpecies","CAMBA","JAMBA","ROKAMBA"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:03.26+11:00","1995-12-15T13:52:28+11:00",9844,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15804,3283,"Leptochloa",9844,"digitata",NA,"(R.Br.) Domin",9844,"7726","Leptochloa digitata","<em>Leptochloa digitata</em>","Umbrella Canegrass",NA,9844,"7726","Leptochloa digitata","Umbrella Canegrass","true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:33.65+11:00","1995-12-15T13:52:28+11:00",9845,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",181,"Goodeniaceae",11539,3001,"Goodenia",7175,"hederacea","alpestris","(K.Krause) Carolin",9845,"7958","Goodenia hederacea subsp. alpestris","<em>Goodenia hederacea </em>subsp.<em> alpestris</em>",NA,NA,9845,"7958","Goodenia hederacea subsp. alpestris",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:23:23.923+11:00","1995-12-15T13:52:28+11:00",9846,"Species",139,"Plantae",38,"Flora",137,"Flora",220,"Apocynaceae",6368,3408,"Marsdenia",9846,"flavescens",NA,"A.Cunn. ex Hook.",9846,"1231","Marsdenia flavescens","<em>Marsdenia flavescens</em>","Hairy Milk Vine",NA,9846,"1231","Marsdenia flavescens","Hairy Milk Vine","true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:50.683+11:00","1995-12-15T13:52:29+11:00",9847,"Species",139,"Plantae",38,"Flora",137,"Flora",221,"Blechnaceae",7933,2261,"Blechnum",9847,"nudum",NA,"(Labill.) Mett. ex Luerss.",9847,"8058","Blechnum nudum","<em>Blechnum nudum</em>","Fishbone Water Fern",NA,9847,"8058","Blechnum nudum","Fishbone Water Fern","true",171,"Ferns and Cycads","Alive in NSW, Native","Fern and fern allies","Fern (EG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:30:21.12+11:00","1995-12-15T13:52:29+11:00",9848,"Species",139,"Plantae",38,"Flora",137,"Flora",302,"Ericaceae",9917,3305,"Leucopogon",9848,"esquamatus",NA,"(R.Br.) Benth.",9848,"2617","Leucopogon esquamatus","<em>Leucopogon esquamatus</em>",NA,NA,9848,"2617","Leucopogon esquamatus",NA,"true",NA,NA,"Alive in NSW, Native","Heath shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:33.48+11:00","1995-12-15T13:52:30+11:00",9849,"Species",139,"Plantae",38,"Flora",137,"Flora",161,"Lamiaceae",12273,4209,"Teucrium",9849,"racemosum",NA,"R.Br.",9849,"3453","Teucrium racemosum","<em>Teucrium racemosum</em>","Grey Germander",NA,9849,"3453","Teucrium racemosum","Grey Germander","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:45:53.327+11:00","1995-12-15T13:52:30+11:00",9850,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14197,2462,"Chiloglottis",9850,"pluricallata",NA,"D.L.Jones",9850,"8946","Chiloglottis pluricallata","<em>Chiloglottis pluricallata</em>",NA,NA,9850,"8946","Chiloglottis pluricallata",NA,"true",179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:46:08.14+11:00","1995-12-15T13:52:30+11:00",9851,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16833,3695,"Persoonia",9851,"terminalis",NA,"L.A.S.Johnson & P.H.Weston",9851,"9046","Persoonia terminalis","<em>Persoonia terminalis</em>",NA,NA,9851,"9046","Persoonia terminalis",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:10.31+11:00","1995-12-15T13:52:30+11:00",9852,"Species",139,"Plantae",38,"Flora",137,"Flora",263,"Hydrocharitaceae",11753,3131,"Hydrocharis",9852,"dubia",NA,"(Blume) Backer",9852,"3272","Hydrocharis dubia","<em>Hydrocharis dubia</em>","Frogbit",NA,9852,"3272","Hydrocharis dubia","Frogbit","true",164,"Aquatic Plants","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",20243,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:58.437+11:00","1995-12-15T13:52:31+11:00",9853,"Species",139,"Plantae",38,"Flora",137,"Flora",233,"Loganiaceae",12494,3473,"Mitrasacme",9853,"polymorpha",NA,"R.Br.",9853,"3595","Mitrasacme polymorpha","<em>Mitrasacme polymorpha</em>",NA,NA,9853,"3595","Mitrasacme polymorpha",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:59.763+11:00","1995-12-15T13:52:31+11:00",9854,"Species",139,"Plantae",38,"Flora",137,"Flora",178,"Loranthaceae",12560,2073,"Amyema",9854,"maidenii",NA,"(Blakely) Barlow",9854,"3605","Amyema maidenii","<em>Amyema maidenii</em>",NA,NA,9854,"3605","Amyema maidenii",NA,"true",NA,NA,"Alive in NSW, Native","Epiphyte","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:28:00.07+11:00","1995-12-15T13:52:32+11:00",9855,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",7786,4367,"Waitzia",9855,"acuminata",NA,"Steetz",9855,"1721","Waitzia acuminata","<em>Waitzia acuminata</em>","Orange Immortelle",NA,9855,"1721","Waitzia acuminata","Orange Immortelle","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:30:23.76+11:00","1995-12-15T13:52:32+11:00",9856,"Species",139,"Plantae",38,"Flora",137,"Flora",302,"Ericaceae",9941,3305,"Leucopogon",9856,"neoanglicus",NA,"F.Muell. ex Benth.",9856,"2631","Leucopogon neoanglicus","<em>Leucopogon neoanglicus</em>",NA,NA,9856,"2631","Leucopogon neoanglicus",NA,"true",NA,NA,"Alive in NSW, Native","Heath shrub","Shrub (SG)","Shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:47:56.19+11:00","1998-02-10T10:01:27+11:00",9857,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14381,2958,"Genoplesium",12419,"eriochilum",NA,"(Fitzg.) D.L.Jones & M.A.Clem.",9857,"4532","Prasophyllum wilsoniense","<em>Prasophyllum wilsoniense</em>",NA,NA,12419,"9782","Genoplesium eriochilum",NA,"false",179,"Orchids","Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:45:05.997+11:00","1995-12-15T13:52:32+11:00",9858,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16822,3695,"Persoonia",9858,"rufa",NA,"L.A.S.Johnson & P.H.Weston",9858,"8624","Persoonia rufa","<em>Persoonia rufa</em>",NA,NA,9858,"8624","Persoonia rufa",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:29:03.383+11:00","1995-12-15T13:52:33+11:00",9859,"Species",139,"Plantae",38,"Flora",137,"Flora",176,"Convolvulaceae",8965,2362,"Calystegia",9859,"soldanella",NA,"(L.) Roem. & Schult.",9859,"2218","Calystegia soldanella","<em>Calystegia soldanella</em>",NA,NA,9859,"2218","Calystegia soldanella",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)","Forb","Forb (FG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2006-01-30T17:20:48+11:00","1995-12-15T13:52:33+11:00",9860,"Species",139,"Plantae",38,"Flora",137,"Flora",174,"Chenopodiaceae",8630,2190,"Atriplex",9860,"patula",NA,"L.",9860,"2065","Atriplex patula","<em>Atriplex patula</em>",NA,NA,9860,"2065","Atriplex patula",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:32:22.357+11:00","1995-12-15T13:52:34+11:00",9861,"Species",139,"Plantae",38,"Flora",137,"Flora",161,"Lamiaceae",12096,3076,"Hemigenia",9861,"purpurea",NA,"R.Br.",9861,"3376","Hemigenia purpurea","<em>Hemigenia purpurea</em>",NA,NA,9861,"3376","Hemigenia purpurea",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:28.33+11:00","1995-12-15T13:52:34+11:00",9862,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16519,2546,"Conospermum",9862,"taxifolium",NA,"C.F.Gaertn.",9862,"5352","Conospermum taxifolium","<em>Conospermum taxifolium</em>","Variable Smoke-bush",NA,9862,"5352","Conospermum taxifolium","Variable Smoke-bush","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:46.893+11:00","1995-12-15T13:52:34+11:00",9863,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16725,3033,"Hakea",9863,"ulicina",NA,"R.Br.",9863,"5429","Hakea ulicina","<em>Hakea ulicina</em>","Furze Hakea",NA,9863,"5429","Hakea ulicina","Furze Hakea","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:37:47.113+11:00","1995-12-15T13:52:35+11:00",9864,"Species",139,"Plantae",38,"Flora",137,"Flora",167,"Proteaceae",16727,3065,"Helicia",9864,"ferruginea",NA,"F.Muell.",9864,"5430","Helicia ferruginea","<em>Helicia ferruginea</em>","Rusty Helicia",NA,9864,"5430","Helicia ferruginea","Rusty Helicia","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Tree","Tree (TG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:38:55.193+11:00","1995-12-15T13:52:35+11:00",9865,"Species",139,"Plantae",38,"Flora",137,"Flora",202,"Sapindaceae",17892,2749,"Dodonaea",9865,"bursariifolia",NA,"F.Muell.",9865,"5893","Dodonaea bursariifolia","<em>Dodonaea bursariifolia</em>",NA,NA,9865,"5893","Dodonaea bursariifolia",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:38:56.833+11:00","1995-12-15T13:52:35+11:00",9866,"Species",139,"Plantae",38,"Flora",137,"Flora",202,"Sapindaceae",17905,2749,"Dodonaea",9866,"petiolaris",NA,"F.Muell.",9866,"5903","Dodonaea petiolaris","<em>Dodonaea petiolaris</em>",NA,NA,9866,"5903","Dodonaea petiolaris",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:38:59.817+11:00","1995-12-15T13:52:36+11:00",9867,"Species",139,"Plantae",38,"Flora",137,"Flora",202,"Sapindaceae",17936,3015,"Guioa",9867,"semiglauca",NA,"(F.Muell.) Radlk.",9867,"5917","Guioa semiglauca","<em>Guioa semiglauca</em>","Guioa",NA,9867,"5917","Guioa semiglauca","Guioa","true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:39:09.82+11:00","1995-12-15T13:52:36+11:00",9868,"Species",139,"Plantae",38,"Flora",137,"Flora",456,"Petermanniaceae",14914,3699,"Petermannia",9868,"cirrosa",NA,"F.Muell.",9868,"6017","Petermannia cirrosa","<em>Petermannia cirrosa</em>",NA,NA,9868,"6017","Petermannia cirrosa",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:27:23.037+11:00","2015-09-02T14:59:39.28+10:00",9869,"Species",139,"Plantae",38,"Flora",137,"Flora",206,"Malvaceae",12862,4078,"Sida",21142,"hackettiana",NA,"W.Fitzg.",9869,"6971","Sida subspicata","<em>Sida subspicata</em>",NA,NA,21142,"14631","Sida hackettiana","Golden Rod, Spiked Sida, Queensland Hemp","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:39:08.053+11:00","1995-12-15T13:52:37+11:00",9870,"Species",139,"Plantae",38,"Flora",137,"Flora",275,"Plantaginaceae",15179,4351,"Veronica",9870,"calycina",NA,"R.Br.",9870,"6003","Veronica calycina","<em>Veronica calycina</em>","Hairy Speedwell",NA,9870,"6003","Veronica calycina","Hairy Speedwell","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:46:19.123+11:00","1995-12-15T13:52:37+11:00",9871,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",401,"Corynocarpaceae",9054,2572,"Corynocarpus",6945,"rupestris","arborescens","Guymer",9871,"9138","Corynocarpus rupestris subsp. arborescens","<em>Corynocarpus rupestris </em>subsp.<em> arborescens</em>",NA,NA,9871,"9138","Corynocarpus rupestris subsp. arborescens",NA,"true",NA,NA,"Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-12-14T19:42:59.493+11:00","1995-12-15T13:52:37+11:00",9872,"Species",139,"Plantae",38,"Flora",137,"Flora",203,"Araliaceae",6537,4256,"Trachymene",9872,"ochracea",NA,"L.A.S.Johnson",9872,"1155","Trachymene ochracea","<em>Trachymene ochracea</em>","White Parsnip",NA,9872,"1155","Trachymene ochracea","White Parsnip","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:31:05.213+11:00","1995-12-15T13:52:38+11:00",9873,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10511,2998,"Gompholobium",9873,"glabratum",NA,"Sieber ex DC.",9873,"2864","Gompholobium glabratum","<em>Gompholobium glabratum</em>","Dainty Wedge Pea",NA,9873,"2864","Gompholobium glabratum","Dainty Wedge Pea","true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:19:01.95+11:00","1999-03-30T10:56:23+10:00",9874,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14715,4217,"Thelymitra",12964,"x irregularis",NA,"Nicholls",9874,"4596","Thelymitra irregularis","<em>Thelymitra irregularis</em>",NA,NA,12964,"10278","Thelymitra x irregularis",NA,"false",179,"Orchids","Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-11-30T17:23:14.527+11:00","1995-12-15T13:51:45+11:00",9875,"Variety",139,"Plantae",38,"Flora",137,"Flora",172,"Scrophulariaceae",18095,3603,"Orobanche",17632,"cernua","australiana","(F.Muell. ex Tate) J.M.Black ex Beck",9875,"4606","Orobanche australiana","<em>Orobanche australiana</em>",NA,NA,9732,"7759","Orobanche cernua var. australiana","Australian Broomrape","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:40:43.04+11:00","1995-12-15T13:46:29+11:00",9876,"Species",139,"Plantae",38,"Flora",137,"Flora",326,"Fabaceae (Caesalpinioideae)",10244,4069,"Senna",8885,"barclayana",NA,"Randell",9876,"6648","Cassia barclayana var. barclayana","<em>Cassia barclayana </em>var.<em> barclayana</em>",NA,NA,8885,"6644","Senna barclayana","Smooth Senna","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:41:12.807+11:00","1995-12-15T13:52:39+11:00",9877,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15404,2277,"Bothriochloa",9877,"ewartiana",NA,"(Domin) C.E.Hubb.",9877,"6882","Bothriochloa ewartiana","<em>Bothriochloa ewartiana</em>","Desert Bluegrass",NA,9877,"6882","Bothriochloa ewartiana","Desert Bluegrass","true",NA,NA,"Alive in NSW, Native","Tussock Grass","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2006-01-30T17:20:51+11:00","2002-07-15T12:36:07+10:00",15138,"Species",139,"Plantae",38,"Flora",137,"Flora",172,"Scrophulariaceae",18004,NA,"Bellardia",15138,"spp.",NA,NA,15138,"BELL","Bellardia spp.","<em>Bellardia spp.</em>",NA,NA,15138,"BELL","Bellardia spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:43:23.62+11:00","1995-12-15T13:52:39+11:00",9878,"Species",139,"Plantae",38,"Flora",137,"Flora",169,"Campanulaceae",8363,4366,"Wahlenbergia",9878,"tumidifructa",NA,"P.J.Sm.",9878,"7883","Wahlenbergia tumidifructa","<em>Wahlenbergia tumidifructa</em>",NA,NA,9878,"7883","Wahlenbergia tumidifructa",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2007-02-27T19:02:14+11:00","1997-07-03T12:14:44+10:00",9879,"Species",139,"Plantae",38,"Flora",137,"Flora",174,"Chenopodiaceae",8631,2190,"Atriplex",12205,"prostrata",NA,"Boucher ex DC.",9879,"2052","Atriplex hastata","<em>Atriplex hastata</em>",NA,NA,12205,"9614","Atriplex prostrata",NA,"false",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:33:13.89+11:00","1995-12-15T13:52:40+11:00",9880,"Species",139,"Plantae",38,"Flora",137,"Flora",162,"Menispermaceae",12963,3256,"Legnephora",9880,"moorei",NA,"(F.Muell.) Miers",9880,"3686","Legnephora moorei","<em>Legnephora moorei</em>","Round-leaf Vine",NA,9880,"3686","Legnephora moorei","Round-leaf Vine","true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
