Kingdom,Class,Family,Species Code,Scientific Name,Exotic,Common Name,NSW status,Comm. status,Records,Info
Plantae,Flora,Apiaceae,7100,Eryngium rostratum var. subdecumbens,,,,,1,
Plantae,Flora,Apiaceae,15579,Eryngium sp. Spreading-leaves (L.M.Copeland 2904),,,,,3,
Plantae,Flora,Apiaceae,ERYN,Eryngium spp.,,,,,29,
Plantae,Flora,Apiaceae,15230,Eryngium supinum,,,,,1,
Plantae,Flora,Apiaceae,1117,Eryngium vesiculosum,,Prostrate Blue Devil,,,74,
Plantae,Flora,Apiaceae,FOEN,Foeniculum spp.,*,,,,22,
Plantae,Flora,Apiaceae,1118,Foeniculum vulgare,*,Fennel,,,1336,
Plantae,Flora,Apiaceae,1119,Gingidia algens,,,,,39,
Plantae,Flora,Apiaceae,1120,Gingidia harveyana,,Slender Gingidia,,,49,
Plantae,Flora,Apiaceae,14743,^^Gingidia rupicola,,,"E1,3",E,79,
Plantae,Flora,Apiaceae,GING,Gingidia spp.,,,,,2,
Plantae,Flora,Apiaceae,7959,Hydrocotyle acutiloba,,,,,1324,
Plantae,Flora,Apiaceae,1122,Hydrocotyle algida,,Pennywort,,,210,
Plantae,Flora,Apiaceae,1123,Hydrocotyle bonariensis,*,,,,2143,
Plantae,Flora,Apiaceae,13714,Hydrocotyle bowlesioides,*,,,,1,
Plantae,Flora,Apiaceae,1124,Hydrocotyle callicarpa,,Tiny Pennywort,,,144,
Plantae,Flora,Apiaceae,12653,Hydrocotyle digitata,,,,,35,
Plantae,Flora,Apiaceae,1125,Hydrocotyle foveolata,,Yellow Pennywort,,,64,
Plantae,Flora,Apiaceae,12654,Hydrocotyle gaudichaudi,,,,,1,
Plantae,Flora,Apiaceae,1126,Hydrocotyle geraniifolia,,Forest Pennywort,,,901,
Plantae,Flora,Apiaceae,8461,Hydrocotyle hirta,,Hairy Pennywort,,,259,
Plantae,Flora,Apiaceae,1128,Hydrocotyle laxiflora,,Stinking Pennywort,,,16053,
Plantae,Flora,Apiaceae,14066,Hydrocotyle paludosa,,,,,4,
Plantae,Flora,Apiaceae,1129,Hydrocotyle pedicellosa,,,,,254,
Plantae,Flora,Apiaceae,7960,Hydrocotyle pterocarpa,,,,,34,
Plantae,Flora,Apiaceae,13770,Hydrocotyle ranunculoides,*,floating marsh pennywort,,,8,
Plantae,Flora,Apiaceae,12655,Hydrocotyle rivularis,,,,,12,
Plantae,Flora,Apiaceae,7961,Hydrocotyle sibthorpioides,,,,,6028,
Plantae,Flora,Apiaceae,12656,Hydrocotyle sp. A,,,,,1,
Plantae,Flora,Apiaceae,8572,Hydrocotyle sp. aff. acutiloba,,,,,73,
Plantae,Flora,Apiaceae,341,Hydrocotyle species 1,,,,,3,
Plantae,Flora,Apiaceae,HYDR,Hydrocotyle spp.,,,,,1451,
Plantae,Flora,Apiaceae,12657,Hydrocotyle torquata,,,,,4,
Plantae,Flora,Apiaceae,1131,Hydrocotyle trachycarpa,,Wild Parsley,,,25,
Plantae,Flora,Apiaceae,1132,Hydrocotyle tripartita,,Pennywort,,,1298,
Plantae,Flora,Apiaceae,1133,Hydrocotyle verticillata,,Shield Pennywort,,,54,
Plantae,Flora,Apiaceae,12658,Lilaeopsis fistulosa,,,,,4,
Plantae,Flora,Apiaceae,1134,Lilaeopsis polyantha,,Lilaeopsis,,,125,
Plantae,Flora,Apiaceae,1135,Oreomyrrhis argentea,,Silvery Carraway,,,149,
Plantae,Flora,Apiaceae,1136,Oreomyrrhis brevipes,,Rock Carraway,,,73,
Plantae,Flora,Apiaceae,1137,Oreomyrrhis ciliata,,Bog Carraway,,,268,
Plantae,Flora,Apiaceae,1138,Oreomyrrhis eriopoda,,Australian Carraway,,,2088,
Plantae,Flora,Apiaceae,1139,Oreomyrrhis pulvinifica,,Cushion Carraway,,,54,
Plantae,Flora,Apiaceae,OREO,Oreomyrrhis spp.,,,,,85,
Plantae,Flora,Apiaceae,1140,Oschatzia cuneifolia,,Wedge Oschatzia,,,78,
Plantae,Flora,Apiaceae,10105,Pastinaca sativa subsp. sativa,*,Parsnip,,,17,
Plantae,Flora,Apiaceae,11922,Petroselinum crispum,*,Parsley,,,15,
Plantae,Flora,Apiaceae,PETS,Petroselinum spp.,*,,,,2,
Plantae,Flora,Apiaceae,1142,Platysace clelandii,,,,,149,
Plantae,Flora,Apiaceae,1143,Platysace ericoides,,,,,4301,
Plantae,Flora,Apiaceae,11142,Platysace heterophylla var. heterophylla,,,,,89,
Plantae,Flora,Apiaceae,1144,Platysace lanceolata,,Shrubby Platysace,,,6297,
Plantae,Flora,Apiaceae,12660,Platysace lanceolata var. ovata,,,,,2,
Plantae,Flora,Apiaceae,1145,Platysace linearifolia,,,,,5225,
Plantae,Flora,Apiaceae,10881,Platysace sp. aff. linearifolia,,,,,13,
Plantae,Flora,Apiaceae,PLAT,Platysace spp.,,,,,49,
Plantae,Flora,Apiaceae,1146,Platysace stephensonii,,,,,86,
Plantae,Flora,Apiaceae,1147,Scandix pecten-veneris,*,Shepherd's Needle,,,10,
Plantae,Flora,Apiaceae,1148,Schizeilema fragoseum,,Alpine Pennywort,,,29,
Plantae,Flora,Apiaceae,12661,Tordylium apulum,*,,,,1,
Plantae,Flora,Apiaceae,1150,Torilis nodosa,*,Knotted Hedge-parsley,,,87,
Plantae,Flora,Apiaceae,1159,Uldinia ceratocarpa,,Creeping Carrot,,,27,
Plantae,Flora,Apiaceae,1160,Xanthosia atkinsoniana,,,,,317,
Plantae,Flora,Apiaceae,1161,Xanthosia dissecta,,Cut-leaved Xanthosia,,,302,
Plantae,Flora,Apiaceae,1162,Xanthosia pilosa,,Woolly Xanthosia,,,4478,
Plantae,Flora,Apiaceae,11238,Xanthosia scopulicola,,,,,94,
Plantae,Flora,Apiaceae,XANO,Xanthosia spp.,,,,,71,
Plantae,Flora,Apiaceae,11239,Xanthosia stellata,,Star Xanthosia,,,60,
Plantae,Flora,Apiaceae,11193,Xanthosia tasmanica,,,,,77,
Plantae,Flora,Apiaceae,11240,Xanthosia ternifolia,,,,,4,
Plantae,Flora,Apiaceae,1163,Xanthosia tridentata,,Rock Xanthosia,,,3127,
Plantae,Flora,Apocynaceae,12665,Acokanthera oblongifolia,*,Bittersweet,,,3,
Plantae,Flora,Apocynaceae,1164,Alstonia constricta,,Quinine Bush,,,1317,
Plantae,Flora,Apocynaceae,12472,Alstonia constricta f. pubescent,,,,,3,
Plantae,Flora,Apocynaceae,12240,Alstonia constricta type form,,"Quinine Bush, Bitter Bark",,,6,
Plantae,Flora,Apocynaceae,ALST,Alstonia spp.,,,,,11,
Plantae,Flora,Apocynaceae,1165,Alyxia buxifolia,,Sea Box,,,51,
Plantae,Flora,Apocynaceae,1166,Alyxia lindii,,,,,60,
Plantae,Flora,Apocynaceae,1167,Alyxia ruscifolia,,Prickly Alyxia,,,1180,
Plantae,Flora,Apocynaceae,ALYX,Alyxia spp.,,,,,3,
Plantae,Flora,Apocynaceae,1168,Alyxia squamulosa,,,,,24,
Plantae,Flora,Apocynaceae,11047,Araujia sericifera,*,Moth Vine,,,4119,
Plantae,Flora,Apocynaceae,1224,Asclepias curassavica,*,Blood Flower,,,201,
Plantae,Flora,Apocynaceae,ASCL,Asclepias spp.,*,,,,9,
Plantae,Flora,Apocynaceae,14951,Carissa spinarum,,,,,828,
Plantae,Flora,Apocynaceae,1169,Catharanthus roseus,*,Madagascar Periwinkle,,,23,
Plantae,Flora,Apocynaceae,CATH,Catharanthus spp.,*,,,,1,
Plantae,Flora,Apocynaceae,1225,Cynanchum carnosum,,,,,86,
Plantae,Flora,Apocynaceae,1226,Cynanchum elegans,,White-flowered Wax Plant,E1,E,730,
Plantae,Flora,Apocynaceae,7322,Cynanchum floribundum,,,,,7,
Plantae,Flora,Apocynaceae,14559,Cynanchum viminale,,,,,1,
Plantae,Flora,Apocynaceae,14560,Cynanchum viminale subsp. australe,,Caustic Vine,,,84,
Plantae,Flora,Apocynaceae,14561,Cynanchum viminale subsp. brunonianum,,Caustic Vine,,,23,
Plantae,Flora,Apocynaceae,12667,Fockea glabra,*,,,,1,
Plantae,Flora,Apocynaceae,1227,Gomphocarpus fruticosus,*,Narrow-leaved Cotton Bush,,,4097,
Plantae,Flora,Apocynaceae,1228,Gomphocarpus physocarpus,*,Balloon Cotton Bush,,,369,
Plantae,Flora,Apocynaceae,GOMH,Gomphocarpus spp.,*,,,,197,
Plantae,Flora,Apocynaceae,GYMN,Gymnema spp.,,,,,1,
Plantae,Flora,Apocynaceae,14258,Heterostemma acuminatum,,,,,2,
Plantae,Flora,Apocynaceae,7742,Hoya australis subsp. australis,,Native Hoya,,,136,
Plantae,Flora,Apocynaceae,7118,Hoya oligotricha subsp. oligotricha,,,,,18,
Plantae,Flora,Apocynaceae,HOYA,Hoya spp.,,,,,2,
Plantae,Flora,Apocynaceae,7005,Mandevilla laxa,*,Chilean Jasmine,,,14,
Plantae,Flora,Apocynaceae,MAND,Mandevilla spp.,*,,,,5,
Plantae,Flora,Apocynaceae,8908,Marsdenia australis,,Doubah,,,1021,
Plantae,Flora,Apocynaceae,1231,Marsdenia flavescens,,Hairy Milk Vine,,,896,
Plantae,Flora,Apocynaceae,1232,Marsdenia fraseri,,Narrow-leaved Milk Vine,,,71,
Plantae,Flora,Apocynaceae,9827,Marsdenia hemiptera,,,,,58,
Plantae,Flora,Apocynaceae,8662,Marsdenia liisae,,Large-flowered Milk Vine,,,165,
Plantae,Flora,Apocynaceae,8702,Marsdenia lloydii,,Corky Marsdenia,,,360,
Plantae,Flora,Apocynaceae,1233,Marsdenia longiloba,,Slender Marsdenia,E1,V,1307,
Plantae,Flora,Apocynaceae,10895,Marsdenia pleiadenia,,,,,190,
Plantae,Flora,Apocynaceae,1234,Marsdenia rostrata,,Milk Vine,,,5004,
Plantae,Flora,Apocynaceae,MARS,Marsdenia spp.,,,,,234,
Plantae,Flora,Apocynaceae,1235,Marsdenia suaveolens,,Scented Marsdenia,,,940,
Plantae,Flora,Apocynaceae,10471,Marsdenia tubulosa,,,,,1,
Plantae,Flora,Apocynaceae,10896,Marsdenia viridiflora subsp. viridiflora,,Native Pear,,,3143,
Plantae,Flora,Apocynaceae,10896,Marsdenia viridiflora subsp. viridiflora,,"Marsdenia viridiflora R. Br. subsp. viridiflora population in the Bankstown, Blacktown, Camden, Campbelltown, Fairfield, Holroyd, Liverpool and Penrith local government areas",E2,,2167,
Plantae,Flora,Apocynaceae,1171,Melodinus acutiflorus,,,,,35,
Plantae,Flora,Apocynaceae,1172,Melodinus australis,,Southern Melodinus,,,1046,
Plantae,Flora,Apocynaceae,1173,Melodinus guilfoylei,,Bellbird Vine,,,6,
Plantae,Flora,Apocynaceae,MELO,Melodinus spp.,,,,,2,
Plantae,Flora,Apocynaceae,1174,Neisosperma poweri,,,,,32,
Plantae,Flora,Apocynaceae,10204,Nerium oleander,*,Oleander,,,538,
Plantae,Flora,Apocynaceae,NERI,Nerium spp.,*,,,,6,
Plantae,Flora,Apocynaceae,1175,Ochrosia elliptica,,Red Berrywood,,,27,
Plantae,Flora,Apocynaceae,1176,Ochrosia moorei,,Southern Ochrosia,E1,E,157,
Plantae,Flora,Apocynaceae,14578,Orbea variegata,*,Carrion Flower,,,5,
Plantae,Flora,Apocynaceae,1177,Parsonsia brownii,,Mountain Silkpod,,,509,
Plantae,Flora,Apocynaceae,9505,Parsonsia dorrigoensis,,Milky Silkpod,V,E,2212,
Plantae,Flora,Apocynaceae,1178,Parsonsia eucalyptophylla,,Gargaloo,,,1778,
Plantae,Flora,Apocynaceae,1179,Parsonsia fulva,,Furry Silkpod,,,161,
Plantae,Flora,Apocynaceae,10486,Parsonsia howeana,,,,,125,
Plantae,Flora,Apocynaceae,1180,Parsonsia induplicata,,Thin-leaved Silkpod,,,264,
Plantae,Flora,Apocynaceae,1181,Parsonsia lanceolata,,Rough Silkpod,,,296,
Plantae,Flora,Apocynaceae,1183,Parsonsia lilacina,,Crisped Silkpod,,,26,
Plantae,Flora,Apocynaceae,9909,Parsonsia longipetiolata,,Green-leaved Silkpod,,,64,
Plantae,Flora,Apocynaceae,9908,Parsonsia purpurascens,,Black Silkpod,,,211,
Plantae,Flora,Apocynaceae,1184,Parsonsia rotata,,Veinless Silkpod,,,118,
Plantae,Flora,Apocynaceae,14517,Parsonsia sp. aff. leichhardtii (Macleay-Apsley),,,,,1,
Plantae,Flora,Apocynaceae,PARS,Parsonsia spp.,,,,,142,
Plantae,Flora,Apocynaceae,1185,Parsonsia straminea,,Common Silkpod,,,10677,
Plantae,Flora,Apocynaceae,1186,Parsonsia tenuis,,Slender Silkpod,,,28,
Plantae,Flora,Apocynaceae,7039,Parsonsia velutina,,,,,673,
Plantae,Flora,Apocynaceae,1187,Parsonsia ventricosa,,Acuminate Silkpod,,,99,
Plantae,Flora,Apocynaceae,13779,Plumeria alba,*,White Frangipani,,,2,
Plantae,Flora,Apocynaceae,11757,Plumeria obtusa,*,Singapore Graveyard Flower,,,25,
Plantae,Flora,Apocynaceae,11702,Plumeria rubra,*,Frangipani,,,45,
Plantae,Flora,Apocynaceae,PLMR,Plumeria spp.,*,Frangipani,,,71,
Plantae,Flora,Apocynaceae,1237,Rhyncharrhena linearis,,Purple Pentatrope,,,456,
Plantae,Flora,Apocynaceae,6624,Secamone elliptica,,Corky Milk Vine,,,59,
Plantae,Flora,Apocynaceae,12445,Stapelia gigantea,*,Giant Stapelia,,,5,
Plantae,Flora,Apocynaceae,8620,Tabernaemontana pandacaqui,,Banana Bush,,,1598,
Plantae,Flora,Apocynaceae,1188,Thevetia peruviana,*,Yellow Oleander,,,1,
Plantae,Flora,Apocynaceae,11745,Trachelospermum jasminoides,*,,,,104,
Plantae,Flora,Apocynaceae,1239,Tweedia coerulea,*,,,,108,
Plantae,Flora,Apocynaceae,TWEE,Tweedia spp.,*,,,,1,
Plantae,Flora,Apocynaceae,1240,Tylophora barbata,,Bearded Tylophora,,,4725,
Plantae,Flora,Apocynaceae,8661,Tylophora benthamii,,Coast Tylophora,,,44,
Plantae,Flora,Apocynaceae,1241,Tylophora biglandulosa,,,,,22,
Plantae,Flora,Apocynaceae,1243,Tylophora grandiflora,,Small-leaved Tylophora,,,59,
Plantae,Flora,Apocynaceae,9456,Tylophora linearis,,,V,E,2009,
Plantae,Flora,Apocynaceae,1244,Tylophora paniculata,,Thin-leaved Tylophora,,,771,
Plantae,Flora,Apocynaceae,TYLO,Tylophora spp.,,,,,90,
Plantae,Flora,Apocynaceae,1245,Tylophora woollsii,,Cryptic Forest Twiner,E1,E,105,
Plantae,Flora,Apocynaceae,1189,Vinca major,*,Periwinkle,,,381,
Plantae,Flora,Apocynaceae,11530,Vinca minor,*,Lesser periwinkle,,,153,
Plantae,Flora,Apocynaceae,VINC,Vinca spp.,*,,,,13,
Plantae,Flora,Aponogetonaceae,1190,Aponogeton distachyos,*,Cape Pond Lily,,,3,
Plantae,Flora,Aponogetonaceae,10854,Aponogeton elongatus subsp. elongatus,,,,,26,
Plantae,Flora,Aponogetonaceae,11037,Aponogeton queenslandicus,,,E1,,3,
Plantae,Flora,Aponogetonaceae,APON,Aponogeton spp.,,,,,8,
Plantae,Flora,Aquifoliaceae,1191,Ilex aquifolium,*,English Holly,,,171,
Plantae,Flora,Aquifoliaceae,ILEX,Ilex spp.,*,,,,26,
Plantae,Flora,Araceae,8672,Alocasia brisbanensis,,Cunjevoi,,,977,
Plantae,Flora,Araceae,ALOC,Alocasia spp.,,,,,22,
Plantae,Flora,Araceae,12671,Alocasia zebrina,*,,,,3,
Plantae,Flora,Araceae,1193,Arum italicum,*,Italian Arum,,,33,
Plantae,Flora,Araceae,ARUM,Arum spp.,*,,,,5,
Plantae,Flora,Araceae,11334,Caladium bicolor,*,Heart of Jesus,,,8,
Plantae,Flora,Araceae,1194,Colocasia esculenta,*,Taro,,,201,
Plantae,Flora,Araceae,COLC,Colocasia spp.,*,,,,21,
Plantae,Flora,Araceae,1195,Gymnostachys anceps,,Settler's Twine,,,4684,
Plantae,Flora,Araceae,12673,Homalomena lauterbachii,*,,,,1,
Plantae,Flora,Araceae,11289,Monstera deliciosa,*,Fruit Salad Plant,,,738,
Plantae,Flora,Araceae,11660,Monstera spp.,*,,,,14,
Plantae,Flora,Araceae,11329,Philodendron bipinnatifidum,*,Philodendron,,,92,
Plantae,Flora,Araceae,11433,Philodendron selloum,*,Philodendron,,,4,
Plantae,Flora,Araceae,PHIO,Philodendron spp.,*,,,,45,
Plantae,Flora,Araceae,9308,Pistia stratiotes,*,Water Lettuce,,,8,
Plantae,Flora,Araceae,1196,Pothos longipes,,,,,731,
Plantae,Flora,Araceae,SYNG,Syngonium spp.,*,,,,2,
Plantae,Flora,Araceae,7155,Typhonium brownii,,,,,101,
Plantae,Flora,Araceae,12674,Typhonium clemeshae,,,,,63,
Plantae,Flora,Araceae,1197,Typhonium eliosurum,,,,,63,
Plantae,Flora,Araceae,10749,^^Typhonium sp. aff. brownii,,Stinky Lily,"E1,3",,33,
Plantae,Flora,Araceae,TYPO,Typhonium spp.,,,,,10,
Plantae,Flora,Araceae,3504,Wolffia australiana,,,,,14,
Plantae,Flora,Araceae,6666,Wolffia globosa,,,,,4,
Plantae,Flora,Araceae,WOLF,Wolffia spp.,,,,,5,
Plantae,Flora,Araceae,1198,Zantedeschia aethiopica,*,Arum Lily,,,510,
Plantae,Flora,Araceae,ZANT,Zantedeschia spp.,*,,,,12,
Plantae,Flora,Araliaceae,11914,Aralia spp.,*,,,,1,
Plantae,Flora,Araliaceae,8761,Astrotricha cordata,,Heart-leaved Star Hair,E1,,190,
Plantae,Flora,Araliaceae,1200,Astrotricha crassifolia,,Thick-leaf Star-hair,V,V,312,
Plantae,Flora,Araliaceae,1201,Astrotricha floccosa,,,,,679,
Plantae,Flora,Araliaceae,1202,Astrotricha latifolia,,,,,1264,
Plantae,Flora,Araliaceae,1203,Astrotricha ledifolia,,,,,170,
Plantae,Flora,Araliaceae,1204,Astrotricha linearis,,,,,34,
Plantae,Flora,Araliaceae,1205,Astrotricha longifolia,,,,,721,
Plantae,Flora,Araliaceae,12091,Astrotricha longifolia f. 'Coastal',,,,,31,
Plantae,Flora,Araliaceae,12017,Astrotricha longifolia f. 'Inland',,,,,78,
Plantae,Flora,Araliaceae,8556,Astrotricha obovata,,,,,248,
Plantae,Flora,Araliaceae,9015,Astrotricha roddii,,Rodd's Star Hair,E1,E,807,
Plantae,Flora,Araliaceae,11267,Astrotricha sp. 4,,,,,1,
Plantae,Flora,Araliaceae,12476,Astrotricha sp. B,,,,,45,
Plantae,Flora,Araliaceae,12675,Astrotricha sp. Deua,,,,,5,
Plantae,Flora,Araliaceae,15193,Astrotricha sp. Howe Range,,,E4A,CE,1,
Plantae,Flora,Araliaceae,12676,Astrotricha sp. Mount Boss,,,,,8,
Plantae,Flora,Araliaceae,12677,Astrotricha sp. 'Nadgee',,,,,1,
Plantae,Flora,Araliaceae,11915,Astrotricha sp. Wallagaraugh,,Merimbula Star-hair,E1,,8687,
Plantae,Flora,Araliaceae,12680,Astrotricha sp. Watchimbark,,,,,1,
Plantae,Flora,Araliaceae,ASTO,Astrotricha spp.,,,,,48,
Plantae,Flora,Araliaceae,12129,Astrotricha umbrosa,,,,,3,
Plantae,Flora,Araliaceae,1206,Cephalaralia cephalobotrys,,Climbing Panax,,,1053,
Plantae,Flora,Araliaceae,11804,Fatsia japonica,*,Paperplant,,,4,
Plantae,Flora,Araliaceae,1207,Hedera helix,*,English Ivy,,,1057,
Plantae,Flora,Araliaceae,HEDE,Hedera spp.,*,,,,44,
Plantae,Flora,Araliaceae,12681,Meryta sinclairii,*,,,,1,
Plantae,Flora,Araliaceae,1208,Polyscias cissodendron,,,,,38,
Plantae,Flora,Araliaceae,1209,Polyscias elegans,,Celery Wood,,,1910,
Plantae,Flora,Araliaceae,1210,Polyscias murrayi,,Pencil Cedar,,,691,
Plantae,Flora,Araliaceae,1211,Polyscias sambucifolia,,Elderberry Panax,,,6494,
Plantae,Flora,Araliaceae,12375,Polyscias sambucifolia subsp. decomposita,,Ferny Panax,,,207,
Plantae,Flora,Araliaceae,12374,Polyscias sambucifolia subsp. leptophylla,,,,,326,
Plantae,Flora,Araliaceae,12373,Polyscias sambucifolia subsp. sambucifolia,,,,,1358,
Plantae,Flora,Araliaceae,POLI,Polyscias spp.,,,,,39,
Plantae,Flora,Araliaceae,8701,Schefflera actinophylla,*,Umbrella Tree,,,787,
Plantae,Flora,Araliaceae,11728,Schefflera arboricola,*,,,,50,
Plantae,Flora,Araliaceae,SCHE,Schefflera spp.,*,,,,12,
Plantae,Flora,Araliaceae,1212,Tetrapanax papyrifer,*,Rice Paper Plant,,,15,
Plantae,Flora,Araliaceae,12018,Trachymene clivicola,,,,,1,
Plantae,Flora,Araliaceae,7794,Trachymene composita,,,,,80,
Plantae,Flora,Araliaceae,12662,Trachymene composita var. composita,,,,,27,
Plantae,Flora,Araliaceae,12663,Trachymene composita var. robertsonii,,,,,11,
Plantae,Flora,Araliaceae,1151,Trachymene cyanopetala,,Purple Parsnip,,,149,
Plantae,Flora,Araliaceae,1152,Trachymene glaucifolia,,Wild Parsnip,,,94,
Plantae,Flora,Araliaceae,6999,Trachymene humilis subsp. humilis,,,,,103,
Plantae,Flora,Araliaceae,1154,Trachymene incisa,,Trachymene,,,1122,
Plantae,Flora,Araliaceae,7007,Trachymene incisa subsp. corrugata,,Trachymene,,,13,
Plantae,Flora,Araliaceae,8785,Trachymene incisa subsp. incisa,,,,,924,
Plantae,Flora,Araliaceae,1155,Trachymene ochracea,,White Parsnip,,,138,
Plantae,Flora,Araliaceae,1156,Trachymene ornata,,Sponge-fruit,,,143,
Plantae,Flora,Araliaceae,1157,Trachymene procumbens,,,,,15,
Plantae,Flora,Araliaceae,7434,^^Trachymene scapigera,,Mountain Trachymene,"E1,3",E,400,
Plantae,Flora,Araliaceae,TRAC,Trachymene spp.,,Trachymene,,,47,
Plantae,Flora,Araliaceae,12664,Trachymene thysanocarpa,,,,,2,
Plantae,Flora,Araliaceae,12682,Trevesia palmata,*,,,,2,
Plantae,Flora,Araucariaceae,11794,Agathis robusta,*,Queensland Kauri,,,21,
Plantae,Flora,Araucariaceae,11930,Araucaria araucana,*,Monkey Puzzle Tree,,,2,
Plantae,Flora,Araucariaceae,11321,Araucaria bidwillii,*,Bunya Pine,,,106,
Plantae,Flora,Araucariaceae,1213,Araucaria cunninghamii,,Hoop Pine,,,944,
Plantae,Flora,Araucariaceae,1214,Araucaria heterophylla,*,Norfolk Island Pine,,,404,
Plantae,Flora,Araucariaceae,12683,Araucaria scopulorum,*,,,,1,
Plantae,Flora,Araucariaceae,ARAU,Araucaria spp.,,,,,21,
Plantae,Flora,Arecaceae,11435,Archontophoenix alexandrae,*,Alexandra Palm,,,119,
Plantae,Flora,Arecaceae,6458,Archontophoenix cunninghamiana,,Bangalow Palm,P,,4192,
Plantae,Flora,Arecaceae,13702,Archontophoenix spp.,,,P,,22,
Plantae,Flora,Arecaceae,13897,Butia capitata,*,,,,2,
Plantae,Flora,Arecaceae,11604,Calamus caryotoides,*,,,,1,
Plantae,Flora,Arecaceae,1215,Calamus muelleri,,Southern Lawyer Cane,P,,1053,
Plantae,Flora,Arecaceae,11356,Caryota urens,*,Jaggery Palm,,,2,
Plantae,Flora,Arecaceae,11853,Cocos nucifera,*,Coconut Palm,,,16,
Plantae,Flora,Arecaceae,11671,Dypsis lutescens,*,Yellow Butterfly Palm,,,55,
Plantae,Flora,Arecaceae,11997,Dypsis madagascariensis,*,,,,1,
Plantae,Flora,Arecaceae,1216,Hedyscepe canterburyana,,Big Mountain Palm,P,,37,
Plantae,Flora,Arecaceae,1217,Howea belmoreana,,Curly Palm,P,,393,
Plantae,Flora,Arecaceae,1218,Howea forsteriana,,Kentia Palm,P,,555,
Plantae,Flora,Arecaceae,HOWE,Howea spp.,,,P,,125,
Plantae,Flora,Arecaceae,1219,Lepidorrhachis mooreana,,Little Mountain Palm,"E4A,P",CE,31,
Plantae,Flora,Arecaceae,1220,Linospadix monostachyos,,Walking-stick Palm,P,,1396,
Plantae,Flora,Arecaceae,LINO,Linospadix spp.,,,P,,2,
Plantae,Flora,Arecaceae,1221,Livistona australis,,Cabbage Palm,P,,5419,
Plantae,Flora,Arecaceae,13829,Livistona chinensis,*,Chinese fan palm,,,10,
Plantae,Flora,Arecaceae,12009,Livistona muelleri,*,,,,1,
Plantae,Flora,Arecaceae,LIVI,Livistona spp.,,,P,,14,
Plantae,Flora,Arecaceae,11354,Phoenix canariensis,*,Canary Island Date Palm,,,946,
Plantae,Flora,Arecaceae,11255,Phoenix dactylifera,*,Date Palm,,,59,
Plantae,Flora,Arecaceae,11843,Phoenix reclinata,*,Reclining Date Palm,,,11,
Plantae,Flora,Arecaceae,13693,Phoenix roebelinii,*,pygmy date palm,,,2,
Plantae,Flora,Arecaceae,11781,Phoenix spp.,*,,,,45,
Plantae,Flora,Arecaceae,14501,Rhapis excelsa,*,,,,13,
Plantae,Flora,Arecaceae,8467,Roystonea regia,*,,,,1,
Plantae,Flora,Arecaceae,11731,Syagrus romanzoffiana,*,Cocos Palm,,,905,
Plantae,Flora,Arecaceae,SYAG,Syagrus spp.,*,,,,2,
Plantae,Flora,Arecaceae,11732,Washingtonia filifera,*,,,,18,
Plantae,Flora,Arecaceae,11597,Washingtonia robusta,*,Washington Fan Palm,,,25,
Plantae,Flora,Arecaceae,WASH,Washingtonia spp.,*,,,,7,
Plantae,Flora,Arecaceae,12559,Wodyetia bifurcata,*,,,,5,
Plantae,Flora,Argophyllaceae,3223,Corokia carpodetoides,,,,,14,
Plantae,Flora,Argophyllaceae,3224,Corokia whiteana,,Corokia,E1,E,260,
Plantae,Flora,Aristolochiaceae,8466,Aristolochia elegans,*,,,,16,
Plantae,Flora,Aristolochiaceae,12684,Aristolochia meridionalis subsp. meridionalis,,,,,9,
Plantae,Flora,Aristolochiaceae,10536,Pararistolochia laheyana,,,,,64,
Plantae,Flora,Aristolochiaceae,10537,Pararistolochia praevenosa,,,,,113,
Plantae,Flora,Asparagaceae,12649,Arthropodium fimbriatum,,,,,2335,
Plantae,Flora,Asparagaceae,3517,Arthropodium milleflorum,,Pale Vanilla-lily,,,4968,
Plantae,Flora,Asparagaceae,3518,Arthropodium minus,,Small Vanilla Lily,,,2710,
Plantae,Flora,Asparagaceae,14757,Arthropodium sp. Albury,,,,,3,
Plantae,Flora,Asparagaceae,15289,Arthropodium sp. Snowy R. catchment,,,,,109,
Plantae,Flora,Asparagaceae,15290,Arthropodium sp. South-east Highlands,,,,,1393,
Plantae,Flora,Asparagaceae,ARTR,Arthropodium spp.,,,,,1817,
Plantae,Flora,Asparagaceae,15291,Arthropodium strictum,,Chocolate Lily,,,885,
Plantae,Flora,Asparagaceae,11784,Asparagus aethiopicus,*,Asparagus Fern,,,5433,
Plantae,Flora,Asparagaceae,12136,Asparagus africanus,*,,,,85,
Plantae,Flora,Asparagaceae,3519,Asparagus asparagoides,*,Bridal Creeper,,,3169,
Plantae,Flora,Asparagaceae,13671,Asparagus falcatus,*,,,,3,
Plantae,Flora,Asparagaceae,12685,Asparagus macowanii,*,,,,6,
Plantae,Flora,Asparagaceae,3521,Asparagus officinalis,*,Asparagus,,,623,
Plantae,Flora,Asparagaceae,11785,Asparagus plumosus,*,Climbing Asparagus Fern,,,678,
Plantae,Flora,Asparagaceae,3522,Asparagus scandens,*,Asparagus Fern,,,108,
Plantae,Flora,Asparagaceae,ASPA,Asparagus spp.,*,,,,63,
Plantae,Flora,Asparagaceae,11859,Asparagus virgatus,*,Asparagus Fern,,,45,
Plantae,Flora,Asparagaceae,11918,Dracaena marginata,*,,,,19,
